Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"2","004","Afghanistan","22008","Gross Domestic Product","6109","Value Local Currency","millions","77.911878","81.574837","74.152916","76.619555","92.774575","104.385259","113.107176","128.917758","145.028303","158.776212","160.930107","169.591475","173.589299","172.453817","170.475688","168.520249","168.035667","150.976242","137.322243","161.491528","180.109889","172.172997","174.301038","143.927675","729.118301","2297.365030","6674.524156","8773.855716","8805.572314","100567.527295","158270.632870","170927.404578","195740.846106","230601.118468","257813.610332","307884.813631","354705.069349","470250.593341","514400.361283","583525.091849","682799.599547","811093.070883","974457.337532","1086606.365475","1119228.845188","1144180.555796","1222916.881118","1285460.326469","1327690.394726","1469596.303316","1520390.483504"
"2","004","Afghanistan","22008","Gross Domestic Product","6110","Value US$","millions","1731.435587","1812.837521","1647.900178","1702.716294","2061.729287","2319.753506","2513.580659","2864.939207","3222.963833","3630.767856","3646.796868","3427.482014","3430.645143","3408.204613","3369.110951","3330.465681","3320.888887","2983.743471","2713.899488","3191.557068","3559.511736","3402.654940","3444.711414","2844.442641","1715.169169","2756.838036","2669.785634","2924.589326","2935.139404","2157.197316","3342.034168","3598.470576","4141.523943","4729.042179","5388.482107","6220.574147","7104.711445","9412.161765","10236.901594","11595.133469","14698.889678","17350.694945","19136.499341","19621.802455","19550.702567","18713.048410","18019.558182","18896.352021","18418.848300","18904.490263","19793.262413"
"2","004","Afghanistan","22008","Gross Domestic Product","6119","Value US$ per capita","US$","154.957138","157.975357","139.756605","140.616194","166.095029","182.813796","194.202472","217.513678","241.579792","270.729453","273.035141","260.216148","266.302169","271.835860","276.059517","278.975344","282.961677","257.118767","233.594278","268.901352","286.772753","255.857628","237.803353","179.839036","100.444869","152.221868","141.607370","151.085927","148.706776","106.946309","160.829727","166.541981","183.247028","199.698828","217.921744","242.477079","268.781382","347.305373","369.266275","408.353930","503.636606","576.101770","614.109574","608.058642","585.862673","543.768940","509.271172","520.616409","495.504343","496.940553","508.453722"
"2","004","Afghanistan","22008","Gross Domestic Product","6183","Value Local Currency, 2015 prices","millions","640024.694809","638260.085798","556498.281260","545260.592016","571963.541311","606538.115012","640652.358105","622700.035211","650881.544583","647761.511702","625359.636217","630423.153215","643414.185241","670981.813064","687706.446508","691900.378533","708420.513683","656098.152210","598661.464479","554676.102558","532223.150831","483512.600665","476587.229752","385407.968239","296737.925985","387337.309453","401148.285358","380405.169744","362609.298241","345273.395382","326789.905499","308373.050408","458140.931411","530558.854216","545734.797948","586710.864491","636952.631554","781177.101080","772544.956581","856508.039841","901472.494035","962434.513050","1055821.214206","1126041.061108","1160648.829385","1144180.555796","1161899.960425","1192655.489585","1206838.884149","1254045.635198","1229782.633042"
"2","004","Afghanistan","22008","Gross Domestic Product","6185","Value US$ per capita, 2015 prices","US$","937.000000","910.000000","772.000000","736.000000","754.000000","782.000000","810.000000","773.000000","798.000000","790.000000","766.000000","783.000000","817.000000","875.000000","922.000000","948.000000","987.000000","925.000000","843.000000","764.000000","701.000000","595.000000","538.000000","399.000000","284.000000","350.000000","348.000000","321.000000","300.000000","280.000000","257.000000","233.000000","332.000000","366.000000","361.000000","374.000000","394.000000","471.000000","456.000000","493.000000","505.000000","523.000000","554.000000","571.000000","569.000000","544.000000","537.000000","537.000000","531.000000","539.000000","517.000000"
"2","004","Afghanistan","22008","Gross Domestic Product","6184","Value US$, 2015 prices","millions","10467.590134","10438.729992","9101.517435","8917.725269","9354.451431","9919.917841","10477.855554","10184.245699","10645.153679","10594.125608","10227.743416","10310.557128","10523.025177","10973.893138","11247.424159","11316.015827","11586.202283","10730.471185","9791.095391","9071.715742","8704.498198","7907.838197","7794.573904","6303.339041","4853.142405","6334.893375","6560.771589","6221.518379","5930.467283","5646.938964","5344.641884","5043.434615","7492.885091","8677.278663","8925.480897","9595.643585","10417.346606","12776.134707","12634.956169","14008.170592","14743.563274","15740.595785","17267.933277","18416.377364","18982.386671","18713.048410","19002.848892","19505.854911","19737.824024","20509.889424","20113.068545"
"2","004","Afghanistan","22008","Gross Domestic Product","6155","Annual growth Local Currency","%",,"4.701413","-9.098297","3.326422","21.084722","12.514942","8.355506","13.978408","12.496762","9.479466","1.356560","5.382068","2.357326","-0.654120","-1.147049","-1.147049","-0.287551","-10.152264","-9.043806","17.600415","11.529002","-4.406694","1.235990","-17.425807","406.586590","215.088104","190.529544","31.452902","0.361490","1042.089619","57.377473","7.996917","14.516947","17.809401","11.800676","19.421474","15.207069","32.575098","9.388562","13.437924","17.012894","18.789330","20.141248","11.508870","3.002235","2.229366","6.881460","5.114284","3.285210","10.688178","3.456336"
"2","004","Afghanistan","22008","Gross Domestic Product","6181","Annual growth Local Currency, 2015 prices","%",,"-0.275710","-12.810108","-2.019357","4.897282","6.044891","5.624419","-2.802194","4.525696","-0.479355","-3.458352","0.809697","2.060684","4.284585","2.492561","0.609843","2.387646","-7.385777","-8.754283","-7.347285","-4.047939","-9.152279","-1.432304","-19.131705","-23.006800","30.531784","3.565620","-5.170935","-4.678136","-4.780877","-5.353291","-5.635687","48.567111","15.806910","2.860370","7.508421","8.563292","22.642888","-1.105018","10.868375","5.249741","6.762494","9.703175","6.650733","3.073402","-1.418885","1.548655","2.647003","1.189228","3.911603","-1.934778"
"2","004","Afghanistan","22008","Gross Domestic Product","6129","Annual growth US$","%",,"4.701413","-9.098297","3.326422","21.084722","12.514942","8.355506","13.978408","12.496762","12.653075","0.441477","-6.013904","0.092287","-0.654120","-1.147046","-1.147047","-0.287551","-10.152264","-9.043806","17.600415","11.529002","-4.406694","1.235990","-17.425807","-39.701046","60.732719","-3.157690","9.543976","0.360737","-26.504434","54.924825","7.673064","15.091227","14.186040","13.944471","15.442049","14.213114","32.477749","8.762491","13.267998","26.767749","18.040854","10.292408","2.536008","-0.362351","-4.284522","-3.705918","4.865790","-2.526962","2.636658","4.701381"
"2","004","Afghanistan","22008","Gross Domestic Product","61290","Annual growth US$ per capita","%",,"1.947777","-11.532654","0.615062","18.119417","10.065784","6.229659","12.003557","11.064184","12.066266","0.851658","-4.694997","2.338833","2.077974","1.553753","1.056231","1.428919","-9.133007","-9.149269","15.114700","6.646081","-10.780357","-7.056375","-24.374895","-44.147349","51.547679","-6.973044","6.693548","-1.574700","-28.082424","50.383616","3.551740","10.030533","8.977935","9.125200","11.267960","10.848161","29.214818","6.323226","10.585222","23.333356","14.388383","6.597411","-0.985318","-3.650301","-7.184915","-6.344196","2.227740","-4.823526","0.289848","2.316810"
"2","004","Afghanistan","22008","Gross Domestic Product","6182","Annual growth US$, 2015 prices","%",,"-0.275710","-12.810108","-2.019357","4.897282","6.044891","5.624419","-2.802194","4.525696","-0.479355","-3.458352","0.809697","2.060684","4.284585","2.492561","0.609843","2.387646","-7.385777","-8.754283","-7.347285","-4.047939","-9.152279","-1.432304","-19.131705","-23.006800","30.531784","3.565620","-5.170935","-4.678136","-4.780877","-5.353291","-5.635687","48.567111","15.806910","2.860370","7.508421","8.563292","22.642888","-1.105018","10.868375","5.249741","6.762494","9.703175","6.650733","3.073402","-1.418885","1.548655","2.647003","1.189228","3.911603","-1.934778"
"2","004","Afghanistan","22008","Gross Domestic Product","61820","Annual growth US$ per capita, 2015 prices","%",,"-2.881537","-15.164835","-4.663212","2.445652","3.713528","3.580563","-4.567901","3.234153","-1.002506","-3.037975","2.219321","4.342273","7.099143","5.371429","2.819957","4.113924","-6.281662","-8.864865","-9.371293","-8.246073","-15.121255","-9.579832","-25.836431","-28.822055","23.239437","-0.571429","-7.758621","-6.542056","-6.666667","-8.214286","-9.338521","42.489270","10.240964","-1.366120","3.601108","5.347594","19.543147","-3.184713","8.114035","2.434077","3.564356","5.927342","3.068592","-0.350263","-4.393673","-1.286765","0.000000","-1.117318","1.506591","-4.081633"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6109","Value Local Currency","millions","4.257383","4.455400","4.655393","5.477588","7.877509","9.977433","14.521726","16.321653","19.688210","21.322598","21.283699","22.736661","23.183199","22.984885","22.779544","22.495325","22.426740","20.158878","18.331539","21.558225","24.045338","22.835900","22.914947","18.766697","94.045302","293.822761","846.042706","1103.212191","1097.453076","12395.065806","19355.015860","22724.341185","22987.797733","26227.931877","40614.232317","60291.825243","77223.209094","82437.546879","81304.458205","86503.582195","98349.820407","105486.700123","125055.011764","139102.236969","145850.265635","156782.573243","153847.506977","173632.555362","200602.505196","170302.556103","181686.000000"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6110","Value US$","millions","94.611818","99.012350","103.456794","121.728433","175.061875","221.728484","322.716302","362.716078","437.531071","487.588175","482.304575","459.513054","458.169539","454.250259","450.192119","444.575108","443.219663","398.399906","362.286205","426.055201","475.208015","451.305892","452.868098","370.886233","221.231043","352.587313","338.414037","367.733720","365.811290","265.877102","408.699474","478.407037","486.380419","537.868146","848.865441","1218.149622","1546.774109","1650.004354","1618.011573","1718.898802","2117.214423","2256.544434","2455.843943","2511.890876","2547.714147","2564.175617","2266.927660","2552.410075","2782.928254","2190.726124","2365.286230"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6183","Value Local Currency, 2015 prices","millions","101125.241947","107866.924739","94383.559148","94383.559148","121350.276850","140227.002163","208992.166686","196857.137651","227868.878513","213054.017990","203393.873546","211890.681301","214006.206876","224590.309809","229443.875816","229540.487417","236508.521017","212330.486763","194675.669840","180960.241852","175319.349658","154820.362630","155962.873373","116008.566432","89392.072727","132842.775594","124717.235096","117239.048347","110899.766350","104548.714404","97879.575178","102818.788533","140926.897224","153654.504504","183220.352537","192985.047253","186905.795642","191072.138563","182994.695558","258420.436616","225280.168214","202913.113689","215162.326157","200934.465456","151272.226957","156782.573243","155762.979127","168531.682739","193329.278646","159977.098273","208542.880124"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6184","Value US$, 2015 prices","millions","1653.901160","1764.161237","1543.641082","1543.641082","1984.681171","2293.409608","3418.062396","3219.594257","3726.790613","3484.493887","3326.502432","3465.467541","3500.066916","3673.169692","3752.549660","3754.129741","3868.091780","3472.660550","3183.916398","2959.600868","2867.344197","2532.083705","2550.769444","1897.317612","1462.005429","2172.640741","2039.747701","1917.442117","1813.763296","1709.891978","1600.818349","1681.599078","2304.856377","2513.016120","2996.564930","3156.266302","3056.840273","3124.980721","2992.874315","4226.460689","3684.452312","3318.639615","3518.975222","3286.278866","2474.054022","2564.175617","2547.500177","2756.332051","3161.896199","2616.422006","3410.714324"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6103","Share of GDP US$","%","5.464357","5.461733","6.278098","7.149073","8.491021","9.558278","12.838908","12.660516","13.575426","13.429340","13.225430","13.406724","13.355201","13.328139","13.362342","13.348737","13.346417","13.352351","13.349286","13.349446","13.350371","13.263346","13.146765","13.038977","12.898497","12.789555","12.675701","12.573858","12.463166","12.325117","12.229063","13.294732","11.743996","11.373723","15.753331","19.582591","21.771104","17.530557","15.805677","14.824312","14.403907","13.005499","12.833298","12.801530","13.031318","13.702608","12.580373","13.507422","15.109133","11.588390","11.949956"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6187","Share of GDP US$, 2015 prices","%","15.800209","16.900152","16.960261","17.309808","21.216436","23.119240","32.621774","31.613478","35.009270","32.890812","32.524305","33.610866","33.261033","33.471892","33.363636","33.175367","33.385329","32.362610","32.518490","32.624489","32.940948","32.019923","32.724938","30.100199","30.124923","34.296406","31.090058","30.819520","30.583818","30.279980","29.951836","33.342339","30.760600","28.960878","33.573148","32.892700","29.343751","24.459516","23.687255","30.171396","24.990243","21.083316","20.378670","17.844328","13.033419","13.702608","13.405886","14.130793","16.019477","12.756880","16.957702"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6157","Share of GDP Local Currency","%","5.464357","5.461733","6.278098","7.149073","8.491021","9.558278","12.838908","12.660516","13.575426","13.429340","13.225430","13.406724","13.355201","13.328139","13.362342","13.348737","13.346417","13.352351","13.349286","13.349446","13.350371","13.263346","13.146765","13.038977","12.898497","12.789555","12.675701","12.573858","12.463166","12.325117","12.229063","13.294732","11.743996","11.373723","15.753331","19.582591","21.771104","17.530557","15.805677","14.824312","14.403907","13.005499","12.833298","12.801530","13.031318","13.702608","12.580373","13.507422","15.109133","11.588390","11.949956"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6186","Share of GDP Local Currency, 2015 prices","%","15.800209","16.900152","16.960261","17.309808","21.216436","23.119240","32.621774","31.613478","35.009270","32.890812","32.524305","33.610866","33.261033","33.471892","33.363636","33.175367","33.385329","32.362610","32.518490","32.624489","32.940948","32.019923","32.724938","30.100199","30.124923","34.296406","31.090058","30.819520","30.583818","30.279980","29.951836","33.342339","30.760600","28.960878","33.573148","32.892700","29.343751","24.459516","23.687255","30.171396","24.990243","21.083316","20.378670","17.844328","13.033419","13.702608","13.405886","14.130793","16.019477","12.756880","16.957702"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6155","Annual growth Local Currency","%",,"4.651144","4.488778","17.661130","43.813463","26.657209","45.545713","12.394718","20.626324","8.301354","-0.182431","6.826642","1.963956","-0.855421","-0.893374","-1.247694","-0.304886","-10.112312","-9.064686","17.601828","11.536724","-5.029823","0.346152","-18.102813","401.128686","212.426836","187.943216","30.396750","-0.522031","1029.439251","56.150973","17.408022","1.159358","14.095018","54.851067","48.449994","28.082387","6.752294","-1.374481","6.394636","13.694506","7.256627","18.550501","11.232837","4.851129","7.495569","-1.872062","12.860168","15.532773","-15.104472","6.684247"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6181","Annual growth Local Currency, 2015 prices","%",,"6.666667","-12.500000","0.000000","28.571414","15.555568","49.038462","-5.806452","15.753425","-6.501485","-4.534129","4.177514","0.998404","4.945699","2.161075","0.042107","3.035645","-10.222902","-8.314782","-7.045271","-3.117200","-11.692370","0.737959","-25.617832","-22.943559","48.606886","-6.116660","-5.996113","-5.407142","-5.726840","-6.378978","5.046215","37.063371","9.031354","19.241771","5.329481","-3.150115","2.229114","-4.227431","41.217447","-12.824167","-9.928550","6.036679","-6.612617","-24.715640","3.642669","-0.650324","8.197521","14.713908","-17.251490","30.357959"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6129","Annual growth US$","%",,"4.651144","4.488778","17.661130","43.813463","26.657209","45.545713","12.394718","20.626324","11.440811","-1.083619","-4.725545","-0.292378","-0.855421","-0.893371","-1.247692","-0.304886","-10.112312","-9.064686","17.601828","11.536724","-5.029823","0.346152","-18.102813","-40.350700","59.375153","-4.019792","8.663850","-0.522778","-27.318508","53.717440","17.055946","1.666652","10.585896","57.820359","43.503265","26.977350","6.673906","-1.938951","6.235260","23.172721","6.580817","8.832067","2.282186","1.426148","0.646127","-11.592340","12.593362","9.031393","-21.279820","7.968139"
"2","004","Afghanistan","22015","Gross Fixed Capital Formation","6182","Annual growth US$, 2015 prices","%",,"6.666667","-12.500000","0.000000","28.571414","15.555568","49.038462","-5.806452","15.753425","-6.501485","-4.534129","4.177514","0.998404","4.945699","2.161075","0.042107","3.035645","-10.222902","-8.314782","-7.045271","-3.117200","-11.692370","0.737959","-25.617832","-22.943559","48.606886","-6.116660","-5.996113","-5.407142","-5.726840","-6.378978","5.046215","37.063371","9.031354","19.241771","5.329481","-3.150115","2.229114","-4.227431","41.217447","-12.824167","-9.928550","6.036679","-6.612617","-24.715640","3.642669","-0.650324","8.197521","14.713908","-17.251490","30.357959"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6109","Value Local Currency","millions","39.144915","40.985832","37.256238","38.495566","46.614472","52.443029","56.828137","64.783653","72.840388","79.787105","80.913587","85.042327","87.361221","86.852866","84.820381","85.705731","84.814492","72.469845","79.587587","107.412351","76.386180","79.884449","94.483549","88.227694","531.435439","1524.240223","4272.634989","5476.357142","5347.113177","59006.248856","90677.543279","92408.599810","88346.347435","96629.884975","91814.879525","108213.952619","121994.997288","165838.303556","158973.012232","191312.158745","211079.475403","241944.876425","278267.423562","302925.390627","307553.976352","292134.672599","314782.645627","339621.177442","292661.422907","378773.321235","410711.607206"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6110","Value US$","millions","869.917407","910.828104","827.945340","855.486925","1035.913365","1165.441381","1262.891632","1439.687056","1618.731870","1824.507919","1833.562539","1718.724637","1726.519723","1716.473104","1676.305154","1693.802362","1676.188805","1432.221547","1572.889482","2122.790293","1509.620075","1578.756366","1867.278379","1743.643917","1250.142369","1829.088268","1709.038614","1825.434126","1782.339866","1265.698035","1914.742125","1945.443612","1869.249676","1981.633068","1918.994249","2186.379081","2443.549101","3319.287550","3163.666290","3801.533209","4543.989077","5175.622743","5464.645975","5470.188987","5372.356458","4777.856295","4638.290864","4992.453824","4060.047714","4872.437789","5346.864970"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6183","Value Local Currency, 2015 prices","millions","476779.662705","458558.783875","439716.952990","460454.227241","480243.399289","496512.622382","516999.804253","478234.692545","487808.949566","504881.558945","504680.664169","515928.566297","521284.659666","530724.846237","531394.330794","528515.413435","534407.173989","457077.905606","411952.732795","392871.573337","241329.042328","235997.032035","272173.969004","248867.018252","220975.046057","273129.337074","271754.949130","250493.976189","232090.428336","214817.693185","197638.739417","175898.412843","215622.637028","235338.654722","211174.609499","223700.371209","243813.445815","289569.756485","274822.024680","316536.677330","285160.789474","282832.953181","293976.140704","316255.047610","332295.189151","292134.672599","299515.122891","318717.214129","304644.856767","357835.314993","376843.082956"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6184","Value US$, 2015 prices","millions","7797.721141","7499.719059","7191.561320","7530.718995","7854.370479","8120.453273","8455.520692","7821.518123","7978.104891","8257.327050","8254.041421","8438.000618","8525.599410","8679.993459","8690.942864","8643.858233","8740.217850","7475.499327","6737.478095","6425.406142","3946.931303","3859.726389","4451.399416","4070.214737","3614.042131","4467.024440","4444.546355","4096.823599","3795.833970","3513.338757","3232.377337","2876.814763","3526.503596","3848.958642","3453.756202","3658.614765","3987.563669","4735.907147","4494.708310","5176.950558","4663.798586","4625.726873","4807.973466","5172.344510","5434.680680","4777.856295","4898.563401","5212.613190","4982.460088","5852.388890","6163.260526"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6103","Share of GDP US$","%","50.242551","50.243229","50.242445","50.242482","50.244878","50.239880","50.242733","50.251923","50.224947","50.251296","50.278713","50.145402","50.326386","50.362971","49.755119","50.857824","50.474101","48.000827","57.956807","66.512685","42.410875","46.397780","54.207106","61.300020","72.887409","66.347324","64.014076","62.416768","60.724198","58.673262","57.292715","54.063068","45.134344","41.903476","35.612891","35.147545","34.393362","35.265942","30.904530","32.785592","30.913825","29.829484","28.556142","27.878117","27.479097","25.532218","25.740314","26.420199","22.042897","25.773971","27.013561"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6187","Share of GDP US$, 2015 prices","%","74.493948","71.845129","79.014971","84.446636","83.963988","81.860086","80.698962","76.800171","74.945887","77.942507","80.702469","81.838455","81.018521","79.096756","77.270518","76.386056","75.436434","69.666086","68.812302","70.829007","45.343582","48.808869","57.108951","64.572359","74.468083","70.514596","67.744263","65.849257","64.005647","62.216694","60.478839","57.040786","47.064696","44.356748","38.695463","38.127873","38.278113","37.068388","35.573596","36.956650","31.632778","29.387241","27.843364","28.085570","28.630123","25.532218","25.778047","26.723326","25.243209","28.534473","30.643064"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6157","Share of GDP Local Currency","%","50.242551","50.243229","50.242445","50.242482","50.244878","50.239880","50.242733","50.251923","50.224947","50.251296","50.278713","50.145402","50.326386","50.362971","49.755119","50.857824","50.474101","48.000827","57.956807","66.512685","42.410875","46.397780","54.207106","61.300020","72.887409","66.347324","64.014076","62.416768","60.724198","58.673262","57.292715","54.063068","45.134344","41.903476","35.612891","35.147545","34.393362","35.265942","30.904530","32.785592","30.913825","29.829484","28.556142","27.878117","27.479097","25.532218","25.740314","26.420199","22.042897","25.773971","27.013561"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6186","Share of GDP Local Currency, 2015 prices","%","74.493948","71.845129","79.014971","84.446636","83.963988","81.860086","80.698962","76.800171","74.945887","77.942507","80.702469","81.838455","81.018521","79.096756","77.270518","76.386056","75.436434","69.666086","68.812302","70.829007","45.343582","48.808869","57.108951","64.572359","74.468083","70.514596","67.744263","65.849257","64.005647","62.216694","60.478839","57.040786","47.064696","44.356748","38.695463","38.127873","38.278113","37.068388","35.573596","36.956650","31.632778","29.387241","27.843364","28.085570","28.630123","25.532218","25.778047","26.723326","25.243209","28.534473","30.643064"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6155","Annual growth Local Currency","%",,"4.702825","-9.099715","3.326498","21.090497","12.503750","8.361660","13.999255","12.436370","9.536903","1.411860","5.102654","2.726753","-0.581900","-2.340147","1.043794","-1.039883","-14.554879","9.821660","34.961186","-28.885106","4.579715","18.275272","-6.621105","502.345380","186.815690","180.312442","28.172829","-2.360035","1003.515989","53.674475","1.909025","-4.395968","9.376208","-4.982936","17.861019","12.734998","35.938610","-4.139750","20.342539","10.332494","14.622644","15.012737","8.861248","1.527962","-5.013528","7.752580","7.890693","-13.827098","29.423727","8.432032"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6181","Annual growth Local Currency, 2015 prices","%",,"-3.821656","-4.108924","4.716051","4.297750","3.387704","4.126216","-7.498090","2.002000","3.499856","-0.039790","2.228717","1.038146","1.810947","0.126145","-0.541767","1.114776","-14.470103","-9.872534","-4.631881","-38.573046","-2.209436","15.329403","-8.563255","-11.207581","23.601892","-0.503200","-7.823583","-7.346902","-7.442244","-7.996992","-11.000033","22.583617","9.143761","-10.267776","5.931471","8.991078","18.766935","-5.092981","15.178788","-9.912244","-0.816324","3.939848","7.578475","5.071901","-12.085795","2.526386","6.411059","-4.415311","17.459825","5.311876"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6129","Annual growth US$","%",,"4.702825","-9.099715","3.326498","21.090497","12.503750","8.361660","13.999255","12.436370","12.712176","0.496277","-6.263103","0.453539","-0.581900","-2.340144","1.043796","-1.039883","-14.554879","9.821660","34.961186","-28.885106","4.579715","18.275272","-6.621105","-28.302886","46.310397","-6.563360","6.810584","-2.360768","-28.986718","51.279537","1.603427","-3.916533","6.012219","-3.160970","13.933592","11.762371","35.838791","-4.688393","20.162269","19.530432","13.900422","5.584318","0.101434","-1.788467","-11.065911","-2.921089","7.635635","-18.676309","20.009373","9.736957"
"2","004","Afghanistan","22016","Value Added (Agriculture, Forestry and Fishing)","6182","Annual growth US$, 2015 prices","%",,"-3.821656","-4.108924","4.716051","4.297750","3.387704","4.126216","-7.498090","2.002000","3.499856","-0.039790","2.228717","1.038146","1.810947","0.126145","-0.541767","1.114776","-14.470103","-9.872534","-4.631881","-38.573046","-2.209436","15.329403","-8.563255","-11.207581","23.601892","-0.503200","-7.823583","-7.346902","-7.442244","-7.996992","-11.000033","22.583617","9.143761","-10.267776","5.931471","8.991078","18.766935","-5.092981","15.178788","-9.912244","-0.816324","3.939848","7.578475","5.071901","-12.085795","2.526386","6.411059","-4.415311","17.459825","5.311876"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6109","Value Local Currency","millions","16.656025","17.439118","15.852256","16.379890","19.833525","22.314355","24.181760","27.560193","30.997026","33.957925","34.397807","36.221425","37.197817","36.795914","36.328005","36.464991","35.388698","32.034692","24.545615","25.151671","34.585566","34.425038","23.746890","15.422619","59.421683","128.049619","439.926999","712.162892","894.235056","13426.415909","25696.472675","32081.905264","34045.359787","33723.374313","35715.064903","38249.833316","39483.575031","51798.058496","54041.119874","45408.305075","44487.012387","51287.885088","54014.939185","50776.773829","47954.046420","45506.163974","50313.204916","45382.180145","81788.081171","103506.328821","90628.426716"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6110","Value US$","millions","370.146827","387.549502","352.284669","364.010279","440.760406","495.891889","537.391228","612.470141","688.846878","776.522761","779.480093","732.043180","735.140420","727.197612","717.950348","720.657617","699.386839","633.101618","485.094989","497.072474","683.514541","680.342026","469.309787","304.797219","139.782856","153.659543","175.969216","237.385257","298.073135","287.999806","542.605334","675.408325","720.338527","691.580599","746.469467","772.808251","790.852547","1036.748730","1075.453417","902.301144","957.689031","1097.137284","1060.751259","916.920660","837.661844","744.252334","741.360053","667.121057","1134.633696","1331.477482","1179.849684"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6183","Value Local Currency, 2015 prices","millions","62827.170525","65854.985970","68914.055970","71973.125971","78375.246895","85970.952333","89343.006610","92442.557605","99867.943037","95814.674456","89581.518389","86856.468379","89547.161707","97585.814856","101298.960699","108928.888293","115024.239922","114751.451505","103615.461295","94114.140147","112482.503011","106938.049407","71984.910181","45707.716924","28404.961090","24731.026509","28376.457866","33903.898837","40711.620641","48763.953936","58009.248103","63891.452705","87562.348819","88745.942971","84723.921769","80427.937361","76161.901897","72843.889170","68714.751042","65977.599948","63044.972616","59708.490664","58283.077643","54840.947015","49480.925432","45506.163974","47578.065396","56200.623398","69082.402010","73537.965781","70946.037228"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6184","Value US$, 2015 prices","millions","1027.537024","1077.056881","1127.087905","1177.118929","1281.825479","1406.053079","1461.202954","1511.896044","1633.338063","1567.046942","1465.103809","1420.535674","1464.541906","1596.013906","1656.742326","1781.529628","1881.218973","1876.757524","1694.628644","1539.234740","1839.648920","1748.969501","1177.311660","747.548728","464.562528","404.475407","464.096359","554.497537","665.837681","797.533419","948.740007","1044.943336","1432.080334","1451.437991","1385.657920","1315.397188","1245.626269","1191.360243","1123.828277","1079.062230","1031.099173","976.531082","953.218483","896.922510","809.259472","744.252334","778.138237","919.159988","1129.841201","1202.711851","1160.320915"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6103","Share of GDP US$","%","21.378030","21.378060","21.377792","21.378211","21.378190","21.376922","21.379510","21.378120","21.373087","21.387288","21.374377","21.358046","21.428635","21.336677","21.309786","21.638344","21.060230","21.218366","17.874464","15.574607","19.202480","19.994447","13.624067","10.715534","8.149800","5.573760","6.591137","8.116875","10.155331","13.350647","16.235781","18.769316","17.393079","14.624116","13.853056","12.423423","11.131382","11.014991","10.505654","7.781723","6.515383","6.323305","5.543079","4.672969","4.284561","3.977184","4.114197","3.530422","6.160177","7.043181","5.960865"
"2","004","Afghanistan","22075","Value Added (Total Manufacturing)","6187","Share of GDP US$, 2015 prices","%","9.816367","10.317892","12.383516","13.199767","13.702840","14.174040","13.945630","14.845440","15.343490","14.791659","14.324800","13.777487","13.917499","14.543735","14.729971","15.743435","16.236718","17.489982","17.307856","16.967405","21.134463","22.116911","15.104247","11.859567","9.572407","6.384881","7.073808","8.912576","11.227407","14.123287","17.751236","20.718883","19.112536","16.726880","15.524742","13.708275","11.957232","9.324888","8.894596","7.703092","6.993555","6.203902","5.520165","4.870244","4.263212","3.977184","4.094850","4.712226","5.724244","5.864058","5.768990"
